City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
362,tralee,52.2704,-9.7026,12.14,71,75,5.66,IE,1701955669
363,north bay,46.3168,-79.4663,-3.83,94,100,5.14,CA,1701955670
364,kruisfontein,-34.0033,24.7314,26.5,47,0,5.88,ZA,1701955674
365,robore,-18.3333,-59.75,30.05,66,40,0.0,BO,1701955680
366,jinchang,38.4953,102.1739,4.35,21,6,1.22,CN,1701955681
367,kota kinabalu,5.9749,116.0724,26.99,89,40,2.57,MY,1701955684
368,venkatagiri,13.9667,79.5833,26.26,89,65,2.08,IN,1701955685
369,sambava,-14.2667,50.1667,28.24,72,91,6.68,MG,1701955686
370,bel ombre,-4.6167,55.4167,25.91,89,75,1.54,SC,1701955687
371,impfondo,1.6381,18.0667,28.62,62,91,0.49,CG,1701955692
372,bubaque,11.2833,-15.8333,27.62,67,88,2.29,GW,1701955693
373,san pedro pochutla,15.7333,-96.4667,23.84,65,40,1.81,MX,1701955695
374,marshall,34.3834,-86.3333,3.52,93,0,0.0,US,1701955739
375,huainan,32.6264,116.9969,14.36,38,0,3.34,CN,1701955569
376,uturoa,-16.7333,-151.4333,25.8,85,99,6.55,PF,1701955764
377,katsuura,35.1333,140.3,14.01,43,0,5.14,JP,1701955765
378,alpena,45.0617,-83.4327,2.14,96,100,0.0,US,1701955646
379,nadi,-17.8,177.4167,24.0,94,20,2.06,FJ,1701955768
380,berezovyy,51.6667,135.7,-11.23,90,100,1.68,RU,1701955769
381,labuan,5.2767,115.2417,26.2,89,75,2.06,MY,1701955773
382,sarangani,5.4033,125.4636,28.62,79,54,8.66,PH,1701955774
383,argo,37.6333,22.7333,15.99,61,100,2.15,GR,1701955775
384,canutama,-6.5339,-64.3831,29.52,67,90,1.3,BR,1701955777
385,port douglas,-16.4833,145.4667,25.18,82,27,5.84,AU,1701955780
386,riviere-du-loup,47.8304,-69.5342,-8.51,85,98,3.09,CA,1701955782
387,guerrero negro,27.9769,-114.0611,17.5,82,0,4.94,MX,1701955692
388,griffith,41.5284,-87.4237,2.28,86,0,3.6,US,1701955786
389,castillos,-34.1667,-53.8333,22.81,71,3,7.33,UY,1701955788
390,tal,35.4791,72.2439,2.43,53,98,3.5,PK,1701955789
391,broome,42.2506,-75.833,-1.57,92,100,2.06,US,1701955791
392,elliot lake,46.3834,-82.6331,-1.66,95,86,0.84,CA,1701955793
393,litchfield,41.7668,-73.2501,-3.52,83,100,0.89,US,1701955797
394,rio verde de mato grosso,-18.9181,-54.8442,35.14,34,76,2.43,BR,1701955798
395,dudinka,69.4058,86.1778,-22.99,98,81,4.92,RU,1701955613
396,shubarshi,48.5872,57.1869,-7.53,79,100,4.28,KZ,1701955802
397,pacific grove,36.6177,-121.9166,8.57,87,0,2.06,US,1701955804
398,puerto aysen,-45.4,-72.7,17.19,73,43,0.42,CL,1701955807
399,kone,-21.0595,164.8658,23.47,71,100,2.4,NC,1701955810
400,kawm umbu,24.4767,32.9463,26.26,19,0,1.93,EG,1701955812
401,balod,20.73,81.2047,18.86,94,100,1.18,IN,1701955813
402,sultanah,24.4926,39.5857,30.25,19,40,2.57,SA,1701955817
403,paso de los toros,-32.8167,-56.5167,22.29,69,72,6.19,UY,1701955819
404,arteche,12.2645,125.4048,27.18,72,100,3.91,PH,1701955820
405,luanco,43.6152,-5.7934,17.71,92,100,2.93,ES,1701955821
406,aykhal,66.0,111.5,-27.17,100,98,1.94,RU,1701955824
407,itoman,26.1247,127.6694,18.01,63,20,3.09,JP,1701955629
408,dzhetygara,52.1908,61.2006,-21.1,95,10,3.05,KZ,1701955827
409,mulayjah,27.271,48.4242,22.38,19,0,2.17,SA,1701955828
410,tucuma,-0.1833,-50.05,27.86,85,99,3.84,BR,1701955829
411,bodaybo,57.8506,114.1933,-35.26,98,100,1.0,RU,1701955831
412,burnie,-41.0667,145.9167,13.03,70,21,2.35,AU,1701955833
413,vorkuta,67.5,64.0,-27.96,98,100,2.35,RU,1701955398
414,bairnsdale,-37.8333,147.6167,15.59,92,100,0.45,AU,1701955836
415,galle,6.0367,80.217,26.93,85,26,1.04,LK,1701955839
416,naryn,41.4287,75.9911,-3.42,58,95,3.5,KG,1701955841
417,babayevo,59.3936,35.9371,-19.2,100,70,1.15,RU,1701955843
418,huicungo,-7.2833,-76.8,24.14,88,75,0.0,PE,1701955844
419,tracy,37.7397,-121.4252,9.1,89,3,1.34,US,1701955846
420,parry sound,45.3501,-80.033,0.03,100,100,3.45,CA,1701955847
421,inarajan village,13.2736,144.7484,27.54,91,100,6.45,GU,1701955852
422,kolobrzeg,54.1757,15.5834,1.09,84,100,3.56,PL,1701955857
423,duong dong,10.2167,103.9667,26.0,94,40,0.0,VN,1701955858
424,andkhoy,36.9529,65.1238,13.17,29,100,2.24,AF,1701955863
425,shengli,37.4564,118.4856,10.63,38,0,3.03,CN,1701955636
426,gamba,-2.65,10.0,29.18,68,16,5.29,GA,1701955866
427,sikka,22.4333,69.8333,25.04,57,0,6.99,IN,1701955868
428,minas de marcona,-15.2119,-75.1103,16.35,74,100,4.84,PE,1701955580
429,celestun,20.8667,-90.4,22.58,71,98,4.24,MX,1701955872
430,palikir - national government center,6.9248,158.1611,27.41,83,100,0.0,FM,1701955733
431,lohra,50.7333,8.6333,3.89,98,93,1.83,DE,1701955875
432,barra do bugres,-15.0725,-57.1811,39.67,27,60,0.51,BR,1701955879
433,sao joao da barra,-21.6403,-41.0511,33.05,70,22,6.11,BR,1701955880
434,hot springs village,34.6655,-93.01,4.4,78,98,1.94,US,1701955882
435,'ain el bell,34.3438,3.2247,15.88,39,5,0.72,DZ,1701955884
436,grootfontein,-19.5667,18.1167,33.76,20,20,1.54,NA,1701955835
437,craig,40.5153,-107.5464,-3.21,80,100,1.54,US,1701955887
438,padangsidempuan,1.3667,99.2667,22.91,98,100,0.62,ID,1701955889
439,yeed,4.55,43.0333,32.19,25,5,5.02,SO,1701955890
440,kavalerovo,44.2661,135.0572,-10.89,78,78,8.05,RU,1701955891
441,hami,42.8,93.45,1.78,42,100,2.47,CN,1701955440
442,choyr,46.3611,108.3611,-1.28,54,66,11.09,MN,1701955895
443,santa ana de yacuma,-13.75,-65.4333,28.97,74,75,5.14,BO,1701955897
444,shingu,33.7333,135.9833,7.19,69,0,3.55,JP,1701955899
445,alpine,32.835,-116.7664,11.48,80,100,0.0,US,1701955902
446,puerto madryn,-42.7692,-65.0385,16.83,46,15,6.92,AR,1701955727
447,rabo de peixe,37.8,-25.5833,18.73,99,20,3.09,PT,1701955887
448,xichang,27.8964,102.2634,9.34,90,75,1.37,CN,1701955912
449,sarykemer,43.0,71.5,-1.29,52,100,2.65,KZ,1701955913
450,inhambane,-23.865,35.3833,26.99,78,75,7.2,MZ,1701955916
451,kupang,-10.1667,123.5833,27.32,94,100,1.54,ID,1701955918
452,quixada,-4.9714,-39.0153,32.75,39,39,3.66,BR,1701955919
453,mejit,10.2753,170.8646,27.78,80,72,11.02,MH,1701955920
454,barcelos,41.5388,-8.6151,16.08,97,100,2.61,PT,1701955673
455,kitimat,54.0524,-128.6534,1.21,64,100,1.26,CA,1701955926
456,boende,-0.2167,20.8667,26.72,77,53,1.44,CD,1701955350
457,tatarsk,55.219,75.9828,-34.9,98,6,2.45,RU,1701955929
458,upington,-28.4478,21.2561,37.21,6,0,6.17,ZA,1701955931
459,myski,53.709,87.8014,-17.4,95,100,2.32,RU,1701955933
460,kulhudhuffushi,6.6221,73.07,27.82,79,100,7.64,MV,1701955934
461,jieshi,22.8134,115.8257,18.66,65,33,5.03,CN,1701955935
462,ibresi,55.2961,47.0394,-24.54,100,30,1.52,RU,1701955937
463,lichuan,30.3,108.85,6.94,67,53,0.9,CN,1701955939
464,uliastay,47.7417,96.8444,-18.04,92,66,2.07,MN,1701955940
465,nishinoomote,30.7333,131.0,15.62,49,0,4.19,JP,1701955945
466,chernyshevskiy,63.0128,112.4714,-44.15,100,94,0.13,RU,1701955946
467,brookings,44.3114,-96.7984,6.73,86,0,2.57,US,1701955544
468,coquimbo,-29.9533,-71.3436,14.85,82,75,1.03,CL,1701955706
469,praia,14.9215,-23.5087,27.3,54,75,6.17,CV,1701955820
470,dajal,29.5577,70.3762,19.94,22,0,2.57,PK,1701955953
471,xilin hot,43.9667,116.0333,-0.55,68,6,8.66,CN,1701955954
472,ayacucho,-13.1583,-74.2239,15.92,63,75,1.03,PE,1701955956
473,aransas pass,27.9095,-97.15,18.99,88,0,3.09,US,1701955958
474,poronaysk,49.2167,143.1167,3.56,96,100,10.35,RU,1701955959
475,trincomalee,8.5711,81.2335,27.4,85,62,4.19,LK,1701955961
476,sadovoye,47.7764,44.5089,-2.46,79,96,6.68,RU,1701955962
477,sisimiut,66.9395,-53.6735,-4.57,67,98,2.86,GL,1701955851
478,alta,69.9689,23.2717,-9.41,74,0,8.23,NO,1701955965
479,hobyo,5.3505,48.5268,27.16,57,94,8.6,SO,1701955966
480,broken hill,-31.95,141.4333,30.5,30,65,6.8,AU,1701955972
481,el porvenir,13.7617,-87.3458,20.63,64,8,2.76,HN,1701955974
482,boiling spring lakes,34.0304,-78.0672,3.86,65,0,2.06,US,1701955975
483,zeya,53.75,127.2667,-21.96,99,100,1.17,RU,1701955977
484,south hedland,-20.4089,118.5983,27.96,89,75,6.17,AU,1701955978
485,uacu cungo,-11.3634,15.1208,24.67,73,83,1.12,AO,1701955979
486,bonga,7.2833,36.2333,20.22,86,44,1.18,ET,1701955980
487,ndele,8.4109,20.6473,35.69,14,37,1.62,CF,1701955982
488,sitka,57.0531,-135.33,3.94,87,100,4.12,US,1701955693
489,puerto montt,-41.4698,-72.9447,13.46,88,100,2.06,CL,1701955985
490,katima mulilo,-17.5,24.2667,34.53,23,100,3.28,NA,1701955986
491,kununurra,-15.7667,128.7333,29.99,66,92,3.6,AU,1701955988
492,caleta de carquin,-11.0925,-77.6267,20.93,79,42,3.38,PE,1701955990
493,lamu,-2.2717,40.902,29.12,74,17,4.77,KE,1701955991
494,salalah,17.0151,54.0924,29.05,34,0,3.09,OM,1701955869
495,el sauzal de rodriguez,31.9,-116.6833,13.02,81,11,2.65,MX,1701955994
496,gouyave,12.1646,-61.7296,25.43,94,75,5.14,GD,1701955995
497,mont-dore,-22.2833,166.5833,19.99,78,100,3.15,NC,1701955997
498,banda aceh,5.5577,95.3222,26.66,83,100,2.18,ID,1701955999
499,antsiranana,-12.2787,49.2917,31.42,48,20,6.17,MG,1701955605
500,nantucket,41.2835,-70.0995,-0.57,75,0,4.12,US,1701955935
501,kolwezi,-10.7148,25.4667,19.83,77,89,2.9,CD,1701956003
502,roanoke rapids,36.4615,-77.6542,1.86,100,0,1.54,US,1701956005
503,tutong,4.8,114.65,27.05,89,65,2.22,BN,1701956006
504,mwene-ditu,-7.0,23.45,24.04,90,100,1.67,CD,1701956008
505,fale old settlement,-9.3852,-171.2468,28.69,77,100,3.3,TK,1701955425
506,suoyarvi,62.0833,32.35,-15.01,99,94,1.65,RU,1701956011
507,kill devil hills,36.0307,-75.676,5.55,62,0,2.06,US,1701956013
508,kani keli,-12.9536,45.1033,29.59,68,52,0.88,YT,1701956014
509,mount isa,-20.7333,139.5,23.87,41,0,0.0,AU,1701956016
510,flying fish cove,-10.4217,105.6791,25.82,88,100,3.6,CX,1701955784
511,revda,56.801,59.9303,-31.04,97,5,0.35,RU,1701955875
512,beledweyne,4.7358,45.2036,33.35,25,37,4.01,SO,1701956021
513,mukalla,14.5425,49.1242,25.62,62,20,2.64,YE,1701956022
514,kristiansund,63.1115,7.732,-1.64,69,0,2.57,NO,1701956024
515,khandyga,62.6667,135.6,-35.05,92,100,1.56,RU,1701956025
516,yemetsk,63.4721,41.7941,-24.52,98,32,1.27,RU,1701956027
517,ambatofinandrahana,-20.55,46.8,23.23,53,72,5.87,MG,1701956029
518,olinda,-8.0089,-34.8553,29.85,62,75,5.14,BR,1701955613
519,port saint john's,-31.6229,29.5448,26.65,61,98,6.5,ZA,1701956032
520,belel,7.05,14.4333,28.53,22,57,3.95,CM,1701956035
521,jaguaruna,-28.615,-49.0256,29.58,85,100,1.29,BR,1701956037
522,shihezi,44.3,86.0333,-0.68,88,98,5.74,CN,1701956038
523,huarmey,-10.0681,-78.1522,21.35,81,40,3.31,PE,1701956042
524,mancio lima,-7.6142,-72.8958,25.04,94,75,0.51,BR,1701956045
525,recreo,-29.2818,-65.061,28.48,49,30,2.57,AR,1701956047
526,plast,54.3691,60.8136,-26.49,94,12,2.24,RU,1701956050
527,taltal,-25.4,-70.4833,18.87,69,14,2.37,CL,1701956052
528,siracusa,37.0881,15.2792,17.77,48,9,4.73,IT,1701955940
529,faya-largeau,17.9257,19.1043,30.94,11,0,3.09,TD,1701956054
530,lower hutt,-41.2167,174.9167,14.95,86,40,2.57,NZ,1701956056
531,caister-on-sea,52.6481,1.7265,7.21,77,100,10.97,GB,1701956057
532,saint-remi,45.2668,-73.6159,-10.03,91,100,1.45,CA,1701956058
533,bethanie,-26.4833,17.15,35.49,6,0,9.65,NA,1701956062
534,vozhega,60.4725,40.2213,-17.71,100,93,0.45,RU,1701956065
535,porto velho,-8.7619,-63.9039,29.03,74,0,2.57,BR,1701955891
536,dno,57.8277,29.9637,-14.97,98,89,2.0,RU,1701956068
537,crane,31.3974,-102.3501,10.43,85,99,4.54,US,1701956070
538,kyren,51.6828,102.1408,-17.73,97,100,1.52,RU,1701956072
539,kikwit,-5.041,18.8162,24.57,77,100,1.72,CD,1701956074
540,las tablas,7.7667,-80.2833,26.76,99,76,6.6,PA,1701956076
541,laojunmiao,39.8333,97.7333,2.13,18,7,0.86,CN,1701956078
542,ormara,25.2088,64.6357,24.24,53,0,4.29,PK,1701956079
543,gopalpur,19.2667,84.9167,23.76,89,89,4.37,IN,1701956081
544,paphos,34.7667,32.4167,19.88,77,75,2.06,CY,1701956082
545,kzyltu,53.6364,72.3414,-29.52,95,7,3.72,KZ,1701956084
546,zhanaozen,43.3,52.8,3.34,29,100,8.84,KZ,1701956085
547,al ghayzah,16.2079,52.176,26.04,43,13,4.99,YE,1701956086
548,colchani,-20.3,-66.9333,16.15,30,5,1.52,BO,1701956091
549,saint-joseph,-21.3667,55.6167,26.37,84,54,5.06,RE,1701955803
550,andergrove,-21.0833,149.1833,23.69,64,100,7.29,AU,1701956094
551,puerto leguizamo,-0.1934,-74.7819,26.03,81,86,0.29,CO,1701956095
552,gazi,35.3253,25.0669,19.89,77,75,3.6,GR,1701956097
553,kalach-na-donu,48.691,43.5264,-2.61,75,95,6.78,RU,1701956100
554,mili,6.0815,171.735,27.93,81,97,8.99,MH,1701956105
555,gokceada,40.2011,25.909,12.6,75,100,5.59,TR,1701956108
556,znamenskoye,57.1281,73.8282,-30.85,98,7,2.2,RU,1701956109
557,katsuren-haebaru,26.3369,127.8719,18.01,59,0,2.06,JP,1701956110
558,fisterra,42.9049,-9.2629,17.79,87,100,6.26,ES,1701956113
559,archidona,37.0965,-4.3887,16.48,67,94,2.61,ES,1701956117
560,dauphin,51.1494,-100.0502,1.08,75,100,1.54,CA,1701956119
561,chemin grenier,-20.4872,57.4656,27.77,78,55,4.89,MU,1701956122
562,buritama,-21.0661,-50.1472,35.17,35,12,2.8,BR,1701956123
563,letterkenny,54.95,-7.7333,11.96,85,100,6.24,IE,1701956127
564,zemio,5.0314,25.1361,32.49,35,19,0.7,CF,1701956136
565,tinogasta,-28.0632,-67.5649,24.35,42,44,2.91,AR,1701956138
566,borkum,53.5809,6.6915,3.86,79,19,5.03,DE,1701956139
567,turtas,58.9417,69.1325,-29.6,88,6,2.7,RU,1701956140
568,el triunfo,-1.9333,-79.9667,26.02,92,100,0.85,EC,1701956142
569,fortuna,40.5982,-124.1573,9.4,97,100,5.66,US,1701955764
570,wangqing,43.3218,129.7634,-7.93,73,4,1.28,CN,1701956144
571,fauske,67.2588,15.3918,-2.98,81,84,4.9,NO,1701956149
572,raja,8.4596,25.678,33.96,14,48,3.1,SS,1701956151
573,runaway bay,18.4596,-77.3357,26.74,79,51,7.24,JM,1701956152
574,kargasok,59.0556,80.8572,-27.8,89,100,5.81,RU,1701956155
575,swakopmund,-22.6833,14.5333,25.47,82,57,4.47,NA,1701956157
576,mount gambier,-37.8333,140.7667,14.3,66,100,1.69,AU,1701956160
577,shangrao,28.4532,117.9686,11.91,63,0,0.91,CN,1701956163
578,quimili,-27.6333,-62.4167,24.25,74,79,3.44,AR,1701956168
579,zymohiria,48.5857,38.9273,-1.2,76,96,7.22,UA,1701956171
580,peace river,56.2501,-117.286,-5.75,98,0,2.57,CA,1701956136
581,fortaleza,-3.7227,-38.5247,30.07,67,75,9.26,BR,1701956009
582,khandud,36.9513,72.318,-3.21,45,100,0.86,AF,1701956177
583,guarapari,-20.6667,-40.4975,31.61,54,13,7.47,BR,1701956178
584,sinabang,2.4803,96.3801,26.43,82,100,0.89,ID,1701956180
585,pasaia,43.3403,-1.898,15.53,66,40,8.23,ES,1701956182
586,tacuarembo,-31.7333,-55.9833,22.34,73,81,5.79,UY,1701956161
587,zelenoborskiy,66.845,32.3622,-17.97,95,98,1.74,RU,1701956188
588,linhares,-19.3911,-40.0722,32.9,43,77,2.7,BR,1701956189
589,lazaro cardenas,17.9583,-102.2,22.79,85,100,3.04,MX,1701956191
590,pasni,25.2631,63.471,23.96,55,0,3.51,PK,1701956192
591,viljandi,58.3639,25.59,-9.69,93,96,3.34,EE,1701956193
592,cidreira,-30.1811,-50.2056,25.59,85,100,4.64,BR,1701956195
593,novyy urengoy,66.0833,76.6333,-22.8,96,100,6.56,RU,1701956196
594,trail,49.0998,-117.7022,7.21,97,100,1.66,CA,1701956199
595,sho'rchi,38.0141,67.7899,13.9,26,100,2.88,UZ,1701956200
596,tangalle,6.024,80.7911,27.09,89,13,1.48,LK,1701956201
597,tottori,35.5,134.2333,8.21,64,53,3.28,JP,1701956203
598,gyumri,40.7942,43.8453,6.79,65,20,1.54,AM,1701956204
599,oranjemund,-28.55,16.4333,20.5,70,3,5.89,NA,1701956205
600,la'ie,21.6477,-157.9253,24.23,70,26,3.58,US,1701955863
601,isangel,-19.55,169.2667,23.72,74,100,5.0,VU,1701956211
602,tromso,69.6496,18.957,-3.99,63,0,9.77,NO,1701956214
603,iquique,-20.2208,-70.1431,20.02,61,0,3.29,CL,1701956070
604,sogndal,61.2283,7.1003,-2.79,93,75,0.0,NO,1701956218
605,ghormach,35.7306,63.7826,12.96,24,100,1.27,AF,1701956222
606,goz beida,13.95,20.55,35.46,10,29,4.29,TD,1701956223
607,hirara,24.8,125.2833,18.92,72,75,5.14,JP,1701956225
608,bikenibeu village,1.3673,173.1241,28.98,74,75,4.12,KI,1701955954
609,mandalgovi,45.7625,106.2708,-1.52,35,76,11.09,MN,1701956227
